id	title	abstract
82972015	Structure amongst the modules: Lévi-Strauss and cognitive theorizing about religion	Cognitivism in the anthropology of religion and religious studies is an approach to religion that appeals to evolved or selected architectures of cognition from which theories of-and explanations for-religion, can be generated. Cognitive approaches to religion are hardly new, though today, cognitive theory draws upon an evidence base heavily influenced by the insights of evolutionary psychology. The writings of scholars such as Dan Sperber, Pascal Boyer and Ilkka Pyysiäinen are defining this new field of research into religion. In this essay I want to consider the place of Claude Lévi-Strauss in relation to this 'cognitive turn' in the study of religion (Jensen 2009: 145). Lévi-Strauss' work has been described as an approach that 'we could call cognitivist today' (Hénaff 1998: 119) but I will argue that his cognitively oriented writings on religion lead-though not unequivocally-to an alternative theory of the mind to that posed by evolutionary psychology
156785047	Re-coding Black Mirror Chairs' Welcome & Organization	This volume of proceedings presents the papers from the 2nd edition of the interdisciplinary workshop Re-coding Black Mirror, held on April 24, 2018 in Lyon, France and co-located with The WEB Conference (WWW2018). Participating to the topical debate of data ethics and algorithmic governance, Re-coding Black Mirror offers the research community tools to reflect on its role in the construction of the technological future and the potential societal implications. The workshop becomes a venue for computer scientists, data scientists and social scientists to create bridges of knowledge. The complexity of the societal phenomena emerging from the development in web technologies urge for interdisciplinary collaboration. Following the slightly futuristic approach to technology of the British-made sci-fi series Black Mirror, we called scientists to create their dystopic scenarios developed from their own existing technologies. Through this thought experiment, researchers considered potential ethical and social risks of technological advancements offering in some cases possible solutions
82906531	E-learning initiatives in a distributed organisation: development and evaluation issues	This paper describes both the development of an on-line learning resource to provide those interested in systems thinking with a set of interactive tutorials for developing diagramming knowledge and skills and a framework for evaluating such initiatives. The package, developed using an industry-standard animation package, is based upon the diagramming techniques taught on Open University Systems courses and is publicly available on the web (see  http://systems.open.ac.uk   and follow the Resources and Diagramming Teaching links)
82972404	Sexual subjectification and Bitchy Jones's Diary	This paper presents the reflections of two academics on the blog Bitchy Jones's Diary (2006-2010), particularly its considerations of dominant femininity within the UK kink communities. Weaving together excerpts from the blog with our own dialogues, we consider the potentials of such a voice from within the communities in relation to more academic explorations. Specifically we focus on the relationship between Bitchy Jones's arguments and our own understandings of limited sexualised femininities available within wider culture, the place of agency within these, and the potentials for mutual recognition within both kinky, and non-kinky, relationships
334962139	Using a Computer-Based Game to Improve Public Attitudes towards Electric Vehicles	None
84342291	How useful is research on teaching? A response to Brown	None
82902917	A simplified model of the Martian atmosphere - Part 2: a POD-Galerkin analysis	In Part I of this study Whitehouse et al. (2005) performed a diagnostic analysis of a simplied model of the Martian atmosphere, in which topography was absent and in which heating was modelled as Newtonian relaxation towards a zonally symmetric equilibrium temperature field. There we derived a reduced-order approximation to the vertical and the horizonal structure of the baroclinically unstable Martian atmosphere, retaining only the barotropic mode and the leading order baroclinic modes. Our objectives in Part II of the study are to incorporate these approximations into a Proper Orthogonal Decomposition-Galerkin expansion of the spherical quasi-geostrophic model in order to derive hierarchies of nonlinear ordinary differential equations for the time-varying coefficients of the spatial structures. Two different vertical truncations are considered, as well as three different norms and 3 different Galerkin truncations. We investigate each in turn, using tools from bifurcation theory, to determine which of the systems most closely resembles the data for which the original diagnostics were performed
151394034	Editorial from the outgoing editors of psychology & sexuality	None
82972392	Short stories in the academy: mimesis, diegesis and the role of drama and film	The new prominence of authors teaching creative writing in the academy might have seemed unlikely given a critical context which railed against the influence of authors in interpretation. This discussion suggests reasons for an unlikely coalescence between theory and practice, and considers how situating the study of writing within the academy might have affected the short form, giving rise to more mimetic, less diegetic types of story and certain fashions in narrative style, ones often related to drama and film. The discussion considers the workshop vogue for the second person narrative, examining a story by Lorrie Moore; it investigates filmic influences including Eisenstein’s theories of montage; and compares two versions of the same Raymond Carver story. In conclusion, consideration of such influences and methods, those arising from the poetics of restraint prevailing in the workshop, are viewed in relation to a brief original story
82902944	Elastic strains around cracked cold-expanded fastener holes measured using the synchrotron X-ray diffraction technique	In this work, the capability of the synchrotron X-ray diffraction technique to measure changes in the residual strains caused by fatigue crack growth from cold-expanded holes in an aluminium alloy plate has been investigated. The measurement technique was validated by comparing the synchrotron measurements around uncracked holes with those obtained on similar specimens using the neutron diffraction and Sachs' techniques. Measurements were performed with and without superimposed tensile mechanical loading and the results compared with analytical results. The improved spatial resolution of the synchrotron technique relative to the other methods has allowed the strain fields around a fatigue crack growing from a cold-expanded hole to be evaluated in the unloaded state and at two loading levels. Only at the higher load does the crack appear to open along its full length
82908230	Applying future studies methods to understanding the impact of University information and communication technology strategies on learning	This paper aims to explore the potential of certain Future Studies techniques to provide insight into the question of the impact of higher education Information and Communication Technology (ICT) strategies on student learning. The approach is to consider three case studies of new universities in different countries, and to identify the main features of their ICT strategies, related variables, key change drivers, and trends. Models representing ICT strategy and dimensions of student learning are then drawn together to product a number of possible scenarios and testable hypotheses. Recommendations for refining the analysis are highlighted
82984107	'ICT-Periodism' in the Classroom: Lessons Learnt from English in Action	This paper illustrates the factors affecting the use of ICT in the classroom in a large scale language development project in Bangladesh. The project, called English in Action (EIA) provides ICT materials along with print based materials for the teachers as well as face-to-face training to bring changes in primary and secondary classroom practices. On-going monitoring data showed that the use of audio materials increases as the intervention progresses through the year, however, the pattern changes when a decrease is observed during the third quarter. The study focused on the factors that have an influence on the use of audio in EIA classrooms during different quarters of the year and explored the underlying causes. The study adopted a mixed method approach and used classroom observations and semi-structured interviews with fifteen primary teachers to gather data. Findings showed that different nature and the pressure of the contents during different quarters of the year and the examination focused education system are the key factors that affect the use of ICT in English classes at the primary level. This raises the concern regarding ‘negative back-wash effect’ (Pan, 2009) of the exam system, which can stop effective pedagogical changes in the classroom from happening
82907255	The role of water and oxygen impurities on ozone production in a negative corona discharge of CO2	The production of ozone in a negative corona discharge fed by carbon dioxide with embedded traces of oxygen and water has been studied. The presence of traces of oxygen in both pure and dry CO2 leads to an increase in nascent ozone concentrations. In contrast, traces of water vapour (0-800 ppm) are shown to rapidly suppress ozone concentrations with the largest decreases being observed at lowest gas pressures in the discharge (300 Torr). The presence of water vapour did not considerably affect the electrical properties of negative dc corona suggesting that a chemical process is responsible for the ozone loss. We have shown that the addition of water up to a concentration of 1500 ppm has only a marginal effect on the processes of ozone formation but the catalytic cycle of ozone destruction involving OH radicals can be the reason for observed decrease in the total ozone concentration with increasing water concentration
82910983	Describing shape transformations in design sketches	None
131316939	Perceptions of HR practices on job motivation and work-life balance	PurposeBased on regulatory focus theory and social exchange theory, the purpose of this paper is to explain how care service workers’ job attitudes, such as job satisfaction, organizational commitment and perceived organizational support, help form their promotion-focus or prevention-focus perceptions of firms’ HR practices.Design/methodology/approachA survey study of 709 residential care service workers was used to test the developed framework with structure equation modeling analysis.FindingsThe empirical results show that the adoption of HR practices in the British care service sector can simultaneously enhance workers’ job motivation and help to correct their work-life imbalance, which have different effects on workers’ job attitudes.Research limitations/implicationsPerceptions of HR practices can create both promotion- and prevention-focussed perceptions from the workers’ perspective. The mixed perceptions about HR practices trigger both perceptions of job motivation and perceptions of work-life imbalance that can then lead to different outcomes with regard to job attitudes.Practical implicationsThis study helps practitioners apply HR practices suitably, to certain types of employees in order to drive positive, rather than negative impacts. It is important for managers in the care service industry to take into account the conditions that determine the impacts of HR practices on workers’ job attitudes when deciding to adopt HR practices.Originality/valueThis study contributes to the management literature by providing empirical evidence of the critical role played by job motivation and work-life imbalance in the perceptions of HR practices and job attitudes link
82905210	What are subcutaneous adipocytes really good for…?	Our acute awareness of the cosmetic, psychosocial and sexual importance of subcutaneous adipose tissue contrasts dramatically with how poorly we have understood the biology of this massive, enigmatic, often ignored and much-abused skin compartment. Therefore, it is timely to recall the exciting, steadily growing, yet underappreciated body of evidence that subcutaneous adipocytes are so much more than just ‘fat guys’, hanging around passively to conspire, at most, against your desperate attempts to maintain ideal weight. Although the subcutis, quantitatively, tends to represent the dominant architectural component of human skin, conventional wisdom confines its biological key functions to those of energy storage, physical buffer, thermoregulation and thermoinsulation. However, already the distribution of human superficial adipose tissue, by itself, questions how justified the popular belief is that ‘skin fat’ (which actually may be more diverse than often assumed) serves primarily thermoinsulatory purposes. And although the metabolic complications of obesity are well appreciated, our understanding of how exactly subcutaneous adipocytes contribute to extracutaneous disease – and even influence important immune and brain functions! – is far from complete. The increasing insights recently won into subcutaneous adipose tissue as a cytokine depot that regulates innate immunity and cell growth exemplarily serve to illustrate the vast open research expanses that remain to be fully explored in the subcutis. The following public debate carries you from the evolutionary origins and the key functional purposes of adipose tissue, via adipose-derived stem cells and adipokines straight to the neuroendocrine, immunomodulatory and central nervous effects of signals that originate in the subcutis – perhaps, the most underestimated tissue of the human body. The editors are confident that, at the end, you shall agree: No basic scientist and no doctor with a serious interest in skin, and hardly anyone else in the life sciences, can afford to ignore the subcutaneous adipocyte – beyond its ample impact on beauty, benessence and body mass
337616644	Analysis of the potential contribution of value-adding services (VAS) to the competitive logistics strategy of ports	This article examines the potential contribution of value-adding services (VAS) to port logistics strategy development in order to enhance competitiveness in the face of increasing competition between ports. On the basis of an empirical study taking the critical-realist approach of mixed methods' research and using data from multiple case-study ports in both developed and developing countries, the relevance and deployment of VAS are assessed with a view to facilitating port strategy decisions. This study addresses the paucity of VAS investigations in the maritime logistics literature and examines the potential contribution of VAS to port competitiveness from the perspective of port users. Results demonstrate that the most readily available and accessible VAS are transport services, followed by warehousing and water supplies. The article concludes that VAS have the potential to both attract port users and retain them
82907309	Spectra of Ions Produced by Corona Discharges	A mass spectrometric study of ions extracted from both positive and negative DC corona discharges, initiated in point-to plane electrode system, has been carried out in ambient air at low air pressure (5 – 30) kPa. The average relative humidity of air was typically 40–50 %. Ions were extracted through a small orifice in the plane electrode into an intermediate gap where the low pressure prevented further ion-molecule reactions. Mass analysis of negative ions formed in the negative corona discharge using ambient air has shown that the yield of individual ions is strongly affected by trace concentrations of ozone, nitrogen oxides, carbon dioxide and water vapour. In dry air the CO3− ion was found to be dominant. In presence of water this is converted very efficiently to cluster ions CO3−·(H2O)n containing one and more water molecules. The yield of O3−·(H2O)n clusters or core ions was found to be considerably lower than in some other studies at atmospheric pressure. The mass spectrum of ions extracted from drift region of a positive corona discharge was simpler being dominantly cluster ions H3O+·(H2O)n most probably formed from O2+ ions, a two step process being active if water molecules are present in the discharge gap even at relatively low concentration
334601952	Explore: Marking and Feedback (Phase 1) (Final report)	None
131302164	The JCMT Nearby Galaxies Legacy Survey – V. The CO(J= 3–2) distribution and molecular outflow in NGC 4631	We have made the first map of CO(J= 3–2) emission covering the disc of the edge-on galaxy, NGC 4631, which is known for its spectacular gaseous halo. The strongest emission, which we model with a Gaussian ring, occurs within a radius of 5 kpc. Weaker disc emission is detected out to radii of 12 kpc, the most extensive molecular component yet seen in this galaxy. From comparisons with infrared data, we find that CO(J= 3–2) emission more closely follows the hot dust component, rather than the cold dust, consistent with it being a good tracer of star formation. The first maps of R3−2/1−0, H2 mass surface density and star formation efficiency (SFE) have been made for the inner 2.4 kpc radius region. Only 20 per cent of the star formation occurs in this region and excitation conditions are typical of galaxy discs, rather than of central starbursts. The SFE suggests long gas consumption time-scales (>109 yr).The velocity field is dominated by a steeply rising rotation curve in the region of the central molecular ring followed by a flatter curve in the disc. A very steep gradient in the rotation curve is observed at the nucleus, providing the first evidence for a central concentration of mass: Mdyn= 5 × 107 M⊙ within a radius of 282 pc. The velocity field shows anomalous features indicating the presence of molecular outflows; one of them is associated with a previously observed CO(J= 1–0) expanding shell. Consistent with these outflows is the presence of a thick (z up to 1.4 kpc) CO(J= 3–2) disc. We suggest that the interaction between NGC 4631 and its companion(s) has agitated the disc and also initiated star formation which was likely higher in the past than it is now. These may be necessary conditions for seeing prominent haloes
82980480	The influence of wetting on the buoyancy of particles	The role of wetting in particulate systems can be of practical importance and has  been considered for many decades, with Huh and Mason providing an early example of a rigorous theoretical consideration of a single particle buoyant on the surface of a liquid. The ability of a particle of a density greater than the liquid phase on which it rests to be buoyant will be significantly influenced by the wetting interaction that occurs at the interface between the solid and liquid phases. Recent work by Vella et al. and that of Extrand and Mood has sought to capture the importance of wetting on the buoyancy of particles.The effect of wetting on the ability of solid millimetre-sized and smaller particles to float on a liquid of lower density than the particle material has been considered theoretically and investigated experimentally. The contribution of capillary force towards particle buoyancy is assessed for a range of systems, as well as the range of diameters of particles which could be buoyant for each combination of solid and liquid. The critical parameters in this evaluation of particle buoyancy were considered to be (i) solid density, (ii) liquid density, (iii) liquid surface tension, and (iv) interfacial wetting between solid and liquid phases
82921486	What makes a good ontology? A case-study in fine-grained knowledge reuse	Understanding which ontology characteristics can predict a "good" quality ontology, is a core and ongoing task in the Semantic Web. In this paper, we provide our findings on which structural ontology characteristics are usually observed in high-quality ontologies. We obtain these findings through a task-based evaluation, where the task is the assessment of the correctness of semantic relations. This task is of increasing importance for a set of novel Semantic Web tools, which perform fine-grained knowledge reuse (i.e., they reuse only appropriate parts of a given ontology instead of the entire ontology). We conclude that, while structural ontology characteristics do not provide statistically significant information to ensure that an ontology is reliable ("good"), in general, richly populated ontologies, with higher depth and breadth variance are more likely to provide reliable semantic content
82921880	Robust and efficient estimation by minimising a density power divergence	A minimum divergence estimation method is developed for robust parameter estimation. The proposed approach uses new density-based divergences which, unlike existing methods of this type such as minimum Hellinger distance estimation, avoid the use of nonparametric density estimation and associated complications such as bandwidth selection. The proposed class of ‘density power divergences’ is indexed by a single parameter α which controls the trade-off between robustness and efficiency. The methodology affords a robust extension of maximum likelihood estimation for which α = 0. Choices of α near zero afford considerable robustness while retaining efficiency close to that of maximum likelihood
82921949	Unfolding a symmetric matrix	Graphical displays which show inter-sample distances are important for the interpretation and presentation of multivariate data. Except when the displays are two-dimensional, however, they are often difficult to visualize as a whole. A device, based on multidimensional unfolding, is described for presenting some intrinsically high-dimensional displays in fewer, usually two, dimensions. This goal is achieved by representing each sample by a pair of points, say Ri and ri, so that a theoretical distance between the i-th and j-th samples is represented twice, once by the distance between Ri and rj and once by the distance between Rj and ri. Selfdistances between Ri andri need not be zero. The mathematical conditions for unfolding to exhibit symmetry are established. Algorithms for finding approximate fits, not constrained to be symmetric, are discussed and some examples are given
82921946	The development of interactive graphical software for a unified biplot methodology	None
82921904	Agents of change in corporate 'greening': six case studies in the UK water and electricity utilities	About the book:Debating the relationship between business and environment, and where this relationship is heading, this book gives voice to the industrial actors in context within industrial sectors or as part of wider institution regimes
82958348	From quantum mechanics to quantum field theory: The Hopf route	We show that the combinatorial numbers known as Bell numbers are generic in quantum physics. This is because they arise in the procedure known as Normal ordering of bosons, a procedure which is involved in the evaluation of quantum functions such as the canonical partition function of quantum statistical physics, inter alia. In fact, we shall show that an evaluation of the non-interacting partition function for a single boson system is identical to integrating the exponential generating function of the Bell numbers, which is a device for encapsulating a combinatorial sequence in a single function.We then introduce a remarkable equality, the Dobinski relation, and use it to indicate why renormalisation is necessary in even the simplest of perturbation expansions for a partition function. Finally we introduce a global algebraic description of this simple model, giving a Hopf algebra, which provides a starting point for extensions to more complex physical systems
82921863	Making the case for benchmarking	None
82921930	A comparison of higher-order bias kernel density estimators	We consider many kernel-based density estimators, all theoretically improving bias from O(h2), as the smoothing parameter  h → 0, to O(h4). Examples include higher-order kernels, variable kernel methods, and transformation and multiplicative bias-correction approaches. We stress the similarities between what appear to be disparate approaches. In particular, we show how the mean squared errors of all methods have the same form. Our main practical contribution is a comparative simulation study that isolates the most promising approaches. It remains debatable, however, as to whether even the best methods give worthwhile improvements, at least for small-to-moderate sample exploratory purposes
158350370	Political orientation of government and stock market returns	Prior research documented that the US stock prices tend to grow faster during the Democratic than the Republican administrations. This article examines whether stock returns in other countries also depend on the political orientation of the incumbents. An analysis of 24 stock markets and 173 different governments reveals that there are no statistically significant differences in returns between left-wing and right-wing executives. Consequently, international investment strategies based on the political orientation of countries’ leadership are likely to be futile
82909551	Worker co-operatives 1988-1993: decline or growth?	None
188345890	Ruin, or repair? Infrastructural Sociality and an Economy of Disappearances along a Rural Road in Kenya	None
82922122	Natural Order: why social psychologists should study (a constructed version of) natural language and why they have not done so	This article argues that the notion of natural language should be treated with caution, for natural language is not an empirical object so much as the product of a particular analytic stance that is sensitive to the action orientation and sequential embeddedness of discourse. The virtue of studying materials that are generated without the influence of researchers (e.g., records of talk in home and work situations) is pressed. However, it is suggested that social psychologists are impeded in pursuing such a course by their adherence to hypothetico deductivist methods, tocognitivist metatheory, and toetic rather than emic styles of analysis
82921867	Best practice benchmarking: a route to competiveness	This paper examines the use of best practice benchmarking as an approach to performance improvement in the airline industry. The case study draws upon phenomenological evidence from the aircraft maintenance section of Britannia Airways. A range of benchmarking issues, which could be applied to different divisions of an airline are highlighted. In particular, inter disciplinary team building, employee involvement, relationships with other industry players and identification of ‘best in class'. Airline alliances and the global trend towards economically deregulated air transport are identified as factors likely to increase the adoption of benchmarking as a route to competitiveness
82921908	Paideia at Play: Learning and Wit in Apuleius - Reviewed by Paula James	None
82922064	Alteration mineral in impact-generated hydrothermal systems. Which, where, when – and how important?	None
46524261	Ontology Forecasting in Scientific Literature: Semantic Concepts Prediction based on Innovation-Adoption Priors	The ontology engineering research community has focused for many years on supporting the creation, development and evolution of ontologies. Ontology forecasting, which aims at predicting semantic changes in an ontology, represents instead a new challenge. In this paper, we want to give a contribution to this novel endeavour by focusing on the task of forecasting semantic concepts in the research domain. Indeed, ontologies representing scientific disciplines contain only research topics that are already popular enough to be selected by human experts or automatic algorithms. They are thus unfit to support tasks which require the ability of describing and exploring the forefront of research, such as trend detection and horizon scanning. We address this issue by introducing the Semantic Innovation Forecast (SIF) model, which predicts new concepts of an ontology at time t + 1, using only data available at time t. Our approach relies on lexical innovation and adoption information extracted from historical data. We evaluated the SIF model on a very large dataset consisting of over one million scientific papers belonging to the Computer Science domain: the outcomes show that the proposed approach offers a competitive boost in mean average precision-at-ten compared to the baselines when forecasting over 5 years
82921824	Multimodality through physical digital design	This paper aims to deliver a better understanding of the relationship between physical and virtual, two dimensional and three dimensional representations of form employed in the critical early stages of design. It will present initial findings from observation of practice into how designers move between these representations, and of the kind and quantity of information they choose to exchange between them. Informed by these findings, and in response to the emerging need for new methods of sketching and prototyping in the digital era, it will also present a new proposal for hybrid virtual/physical digital design practice based on a significant modification of previous approaches
82907440	Citizenship between Past and Future	"Citizenship Between Past and Future" brings together some of the most prominent scholars in the field of citizenship studies to assess, critically and contextually, the ongoing significance of citizenship as an object of study. The authors reflect on the major issues and debates that have emerged in the field of citizenship studies over the last decade as well as to point out some of the new challenges ahead. The book recasts traditional thinking about citizenship beyond issues of legal status and investigates it rather as a strategic concept that is central in the analysis of identity, participation, human rights, and emerging forms of political life.Seeking to broaden the debate on the meaning, significance, and practices of citizenship, the authors engage with an impressive and challenging array of theoretical and substantive issues. Citizenship is investigated in terms of debates over inclusion and exclusion, statism and cosmopolitanism, status and rights, gender and race, and multiculturalism and global inequality. The book revitalizes the debate over a key political concept and offers new ways of thinking about citizenship that take into account contemporary challenges
82921802	Using open educational resources and Web 2.0 tools to support ethical reasoning in information and computer sciences project-based learning	This project investigated the use of Web 2.0 tools and Open Educational Resources (OER) to support students engaged in project-based learning in ICS. Capitalising on existing environments, tools and learning resources, the project explored the potential of these openly and freely accessible resources to facilitate a space where students can be encouraged to identify, engage with and discuss ethical issues that arise in their project work.  The project consisted of a small-scale investigation into students’ views of social networking as a class of tools potentially useful in a project-based course taught entirely at a distance, with a particular focus on the area of ethical reasoning. Ethics is an important part of the course and integral to its assessment, and the work carried out enabled an initial evaluation of the OER in the area of ethics in ICS (Ferreira & Monk, 2009) created with previous support from the HEA Network for ICS
82921800	The distribution of time to extinction in subcritical branching processes: applications to outbreeaks of infectious diseases	We consider the distribution of the number of generations to extinction in subcritical branching processes, with particular emphasis on applications to the spread of infectious diseases. We derive the generation distributions for processes with Bernoulli, geometric and Poisson offspring, and discuss some of their distributional and inferential properties. We present applications to the spread of infection in highly vaccinated populations, outbreaks of enteric fever, and person-to-person transmission of human monkeypo
82922023	Discourses of democracy in neighborhood governance	This article is concerned with neighborhood governance reflecting a policy agenda which identifies the 'neighborhood' as a significant space for democratic renewal. But how is democracy understood and practiced? Many neighborhood policy programs are sponsored by central or local government and public managers have an important role in translating policy into local practice. Using a critical discourse analytic framework we examine actual  examples of public managersâ€™ descriptions of their governance arrangements to elaborate their understandings and interpretations of democracy. Examples are taken from interviews in neighborhood renewal schemes in Birmingham and Copenhagen. Analysis suggests that in the cases examined here the democratic devices associated with different ideal-types of neighborhood governance presented both actual and potential dilemmas for public managers or became lost amongst other more immediate concerns for each project. This suggests that the democratic element of neighborhood governance may need even more clear conceptual work and more forceful advocacy
82981194	Experiences of accessing CCTV data: the urban topologies of subject access requests	In this paper, I argue that careful attention needs to be paid to the handling of urban CCTV digital data. Since the early 1990s, CCTV has left an indelible mark on UK cities, and beyond. CCTV is a crime-reduction strategy, and its activation owes much to the laws and regulations that govern its function and the passivity with which it is often viewed. I consider the nature of security when CCTV signs, recorded images and the rights of citizens are interlinked in controlled urban spaces. Despite the regulatory powers of the Data Protection Act, the management of CCTV data is at times poorly operationalised and often obfuscated. The paper discusses my experiences of identifying 17 different CCTV cameras and being recorded and my attempts to access my images through subject access requests (SARs). In what follows, I draw on different topologies of experience in expanding upon the mutable, unpredictable and intensive relations that guide the management of CCTV data
82921807	The graphics calculator as a teaching aid in statistics	This article explores some ideas for the imaginative useof a graphics calculator in introductory statisticsteaching
82921749	ABC and SLC transporter expression and POT substrate characterization across the human CMEC/D3 blood-brain barrier cell line	Initial studies indicate that the newly developed hCMEC/D3 cell line may prove to be a useful model for studying the physiology of the human blood?brain barrier (BBB) endothelium. The purpose of this study was to assess the mRNA expression of several ABC and SLC transporters, with an emphasis on the proton-coupled oligopeptide transporter superfamily (POT) transporters in this immortalized BBB cell model. The transport kinetics of POT-substrates was also evaluated. The hCMEC/D3 cell line was maintained in a modified EGM-2 medium in collagenated culture flasks and passaged every 3?4 days at approximately 85%?95% confluence. Messenger RNA (mRNA) expression of a variety of ABC and SLC transporters was evaluated using qRT-PCR arrays, while additional qRT-PCR primers were designed to assess the expression of POT members. The transport kinetics of mannitol and urea were utilized to quantitatively estimate the intercellular pore radius, while POT substrate transport was also determined to assess the suitability of the cell model from a drug screening perspective. Optimization of the cell line was attempted by culturing with on laminin and fibronectin enhanced collagen and in the presence of excess Ca2+. hCMEC/D3 cells express both hPHT1 and hPHT2, while little to no expression of either hPepT1 or hPepT2 was observed. The relative expression of other ABC and SLC transporters is discussed. While POT substrate transport does suggest suitability for BBB drug permeation screening, the relative intercellular pore radius was estimated at 19 Å, significantly larger than that approximated in vivo. Culturing with extracellular matrix proteins did not alter mannitol permeability. These studies characterized this relevant human hCMEC/D3 BBB cell line with respect to both the relative mRNA expression of various ABC and SLC transporters and its potential utility as an in vitro screening tool for brain permeation. Additional studies are required to adequately determine the potential to establish an in vivo correlation
334962119	The Media Reader. Continuity and Transformation	The Media Reader is an essential sourcebook of key statements about transformations in media culture. The Reader explores the technological, economic, social and cultural processes implicated in the production, regulation, circulation and consumption of media forms. It applies theoretical approaches, supported by a range of case studies, to past and present media transformations.Divided into four parts: Mass Communications and the Modern World; Understanding `Transformations' in Media Culture; New Media for New Times; Future Perfect?, this Reader provides a framework for examining many of the key transformations in the contemporary media environment. It will be an invaluable resource for researchers and students alike
224959269	Student data privacy in MOOCs: a sentiment analysis	Student data privacy as a research focus and practice is relatively under-researched in the context of massive open online courses (MOOCs). Central to researching student data privacy in the context of online service providers are the various user agreements that participants must accept or opt into before they can use a MOOC platform. Such documents form the basis for any recourse individuals might have if they have concerns about data privacy. Of specific interest in this research is the emotive use of language used in these documents. Research in other genres suggest that emotive language can be intentionally used to facilitate buy-in or to soften the implications of the agreement between user and provider. This article shares our findings of a sentiment analysis of the terms and conditions and privacy statements of three major MOOC providers
82979091	What do we know about carer perspectives in mental health and disability services?”	None
82922231	Two diffusion pathways in quartz: a combined UV-laser and RBS study	The diffusive behavior of argon in quartz was investigated with three analytical depth profiling methods: Rutherford Back-scattering Spectroscopy (RBS), 213 nm laser ablation, and 193 nm (Excimer) laser ablation on the same set of experimental samples. The integration of multiple depth profiling methods, each with different spatial resolution and sensitivity, allows for the cross-checking of methods where data ranges coincide. The use of multiple methods also allows for exploration of diffusive phenomena over multiple length-scales. Samples included both natural clear rock crystal quartz and synthetic citrine quartz. Laser analysis of clear quartz was compromised by poor coupling with the laser, whereas the citrine quartz was more easily analyzed (particularly with 193 nm laser). Diffusivity measured by both RBS and 193 nm laser ablation in the outermost 0.3 μm region of citrine quartz are self-consistent and in agreement with previously published RBS data on other quartz samples (including the clear quartz measured by RBS in this study). Apparent solubilities (extrapolated surface concentrations) for citrine quartz are in good agreement between RBS, 213 nm, and 193 nm laser analyses. Deeper penetration of argon measured up to 100 μm depth with the 213 nm laser reveal contributions of a second, faster diffusive pathway, effective in transporting much lower concentrations of argon into the crystal interiors of both clear and citrine quartz. By assuming such deep diffusion is dominated by fast pathways and approximating them as a network of planar features, the net diffusive uptake can be modeled and quantified with the Whipple-LeClaire equation, yielding delta D-b values of 1.32 x 10-14 to 9.1 x 10-17 cm3/s. While solubility values from the measured profiles confirm suggestions that quartz has a large capacity for argon uptake (making it a potentially important sink for argon in the crust), the slow rate of lattice diffusion may limit its capability to take up argon in shorter lived geologic environments and in experiments. In such shorter-lived systems, bulk argon diffusive uptake will be dominated by the fast pathway and the quartz lattice (including natural isolated defects that may also be storing argon) may never reach its equilibrium capacity
82979569	Multi-stakeholder Governance. A social enterprise case study	The scope of this paper is to highlight the features of multi-stakeholdership in the presence of contract incompleteness, and to provide an illustration with a focus on not-for profit social enterprises. Using case study analysis, we observe how the governance of a social enterprise has evolved to reflect changes in community needs. We show that the progressive inclusion of emerging organisations to achieve the much advocated balance of interests, as opposed to contractual coordination. The findings highlight that multi-stakeholdership diffused co-operative attitude with which founders and managers created a network of patrons, who give voice and answers to specific social needs.The paper then builds on these findings to elaborate on the factors that affect the survival of the social enterprise. Our major conclusion in this respect is that, over time, the internalization of relevant contractual effects within organizational boundaries can guarantee economic sustainability and the production of broad societal value
153444181	Why nutritional psychiatry is the future of mental health treatment	A lack of essential nutrients is known to contribute to the onset of poor mental health in people suffering from anxiety and depression, bipolar disorder, schizophrenia and ADHD. Nutritional psychiatry is a growing discipline that focuses on the use of food and supplements to provide these essential nutrients as part of an integrated or alternative treatment for mental health disorders
82975714	The virtuosi of Merthyr	None
82910205	Collaboration: the challenge of ICT	None
82973799	Mylonites of the South Armorican Shear Zone: insights for crustal-scale fluid flow and water–rock interaction processes	Mylonites display petrographical and geochemical characteristics that can be related to syn-deformation fluid circulation. The South Armorican Shear Zone, a major structural feature of the Armorican Massif (France), is outlined by the presence of mylonitic rocks cropping out mostly in open quarries. These mylonites were essentially formed at the expense of peraluminous granitic bodies. Deformation occurred from ductile conditions in the biotite stability field (>400 °C) down to lower greenschist cataclasis and brecciation, where carbonation developed. U–Pb analyses on zircon and monazite define a minimum duration of 15 Ma for the deformation and hydrothermal history, between 315 Ma and 300 Ma. Fluid circulations are well documented, by way of petrographic observation (chlorite and carbonate crystallization), mineralogical composition analysis (muscovite chemistry), erratic mobility behavior of some elements (As, Sn, U for instance), and stable isotope composition analysis of the infiltrated rocks. High temperature deformation is not accompanied by alteration of the O isotope system, which implies either low fluid/rock ratio and/or the involvement of δ18O crustal fluids with a composition similar to that of the rocks. On the other hand, some low temperature mylonites show a drastic decrease in the δ18O values, which has to be related to the influx of surface derived waters. The heat source necessary for this crustal scale downward infiltration of fluids followed by upward motion was likely provided by the exhumation of lower crustal units in the South Armorican domain
82982002	Scientific, social science, and technological approaches to understanding environmental change	None
