id	title	abstract	human_annotator
82900329	Inclusion: changing the variables	Increasingly dyslexia is becoming a whole-school issue. The responsibility for addressing the needs of dyslexic students no longer rests with one individual but is the responsibility of all school staff-subject specialists and school management. This timely book addresses this need by providing specific guidance to secondary school staff on how to support dyslexic students within different subject areas and within the principles and practices of inclusion.    Table of Contents:Part 1 Dyslexia - implication for secondary schools: dyslexia and its manifestations in the secondary school; biological and cognitive dimension of dyslexia - current scientific thinking; the dyslexia-friendly secondary school. Part 2 Inclusion - principles and practices: inclusion - the challenges, changing the variables; inclusion and equal opportunities. Part 3 The subject of success: learning styles and mathematics; dyslexia and the teaching of modern foreign languages; implications for the humanities - dyslexia in the history classroom; implications for the sciences; supporting students with dyslexia in the maths classroom; dyslexia and music; dyslexia in the art classroom; dyslexia with geography, drama and PE. Part 4 Cross-curricular aspects: dyslexia across the curriculum; cross-curricular approaches to staff development in secondary schools. Part 5 Professional perspectives: assessment and support in the secondary school - an educational psychologist's view; the careers service; dyslexia and the law; implications for teachers	['SDG04']
82902425	Responses of Amazonian ecosystems to climatic and atmospheric carbon dioxide changes since the last glacial maximum: One contribution of 17 to a Theme Issue 'Tropical forests and global atmospheric change'	The aims of this paper are to review previously published palaeovegetation and independent palaeoclimaticdatasets together with new results we present from dynamic vegetation model simulations and modernpollen rain studies to: (i) determine the responses of Amazonian ecosystems to changes in temperature,precipitation and atmospheric CO2 concentrations that occurred since the Last Glacial Maximum (LGM),ca. 21 000 years ago; and (ii) use this long-term perspective to predict the likely vegetation responses tofuture climate change. Amazonia remained predominantly forested at the LGM, although the combinationof reduced temperatures, precipitation and atmospheric CO2 concentrations resulted in forests structurallyand floristically quite different from those of today. Cold-adapted Andean taxa mixed with rainforest taxain central areas, while dry forest species and lianas probably became important in the more seasonalsouthern Amazon forests and savannahs expanded at forest–savannah ecotones. Net primary productivity(NPP) and canopy density were significantly lower than today. Evergreen rainforest distribution and NPPincreased during the glacialHolocene transition owing to ameliorating climatic and CO2 conditions.However, reduced precipitation in the Early–Mid-Holocene (ca. 8000–3600 years ago) caused widespread,frequent fires in seasonal southern Amazonia, causing increased abundance of drought-tolerant dry foresttaxa and savannahs in ecotonal areas. Rainforests expanded once more in the Late Holocene owing toincreased precipitation caused by greater austral summer insolation, although some of this forest expansion(e.g. in parts of the Bolivian Beni) is clearly caused by palaeo Indian landscape modification. The plantcommunities that existed during the Early–Mid-Holocene may provide insights into the kinds of vegetationresponse expected from similar increases in temperature and aridity predicted for the twenty-first century.We infer that ecotonal areas near the margins of the Amazon Basin are liable to be most sensitive tofuture environmental change and should therefore be targeted with conservation strategies that allow‘natural’ species movements and plant community re-assortments to occur	['SDG13', 'SDG15']
82923899	Keeping the faith: spirituality and recovery from mental health problems	The potential for a positive relationship between spirituality and mental wellbeing has been illustrated previously by the Mental Health Foundation but how this is occurs at a practice level has been largely left unexplored. This report, funded by the Department of Health, explores how spiritual activities as part of an integrative approach can support the mental health and healing of individuals	['SDG03']
161771489	Feasibility Protocol for OER and OEP: A decision making tool for higher education	"This summary document is written for the senior executives of higher education institutions, mostly Australian institutions. It explores the Feasibility Protocol, which is a key outcome of a research project titled ""Adoption, use and management of Open Educational Resources to enhance teaching and learning in Australia"", primarily funded by the Office for Learning and Teaching (OLT), but with support from DEHub also. Open Educational Resources (OER) and Open Educational Practices (OEP) have been receiving global attention, especially in the last ten years, as the demand for open resources increases in all aspects of education and knowledge sharing and distribution. Despite some important Australian initiatives and policy developments regarding OER and OEP (discussed in detail in the full project report), the lack of explicit educationally-oriented government policies appear to be limiting the process of OER adoption in Australia. To date, there have been few policy levers or enablers to encourage universities and other tertiary providers to pursue OER initiatives to better support current students, attract new ones and compete against other Australian and international institutions.We believe that the Feasibility Protocol is a valuable instrument to assist senior executives in making decisions regarding institutional adoption of OER and OEP. The Feasibility Protocol is a set of guiding principles that prompts questions and raises issues to be considered by universities and tertiary institutions wishing to take advantage of OER and OEP. More specifically, the protocol aims to assist senior executives, managers and policy makers to make informed decisions about the adoption of OER and OEP at several levels within their institution. Even though we are aware that the introduction of OER and OEP into mainstream higher education in Australia could have not only a global impact on the sector (e.g. meeting some of the Paris OER Declaration recommendations), but could also impact on small and isolated communities, as well as individuals outside the university sphere, this study is focused primarily on the higher education sector.</p"	['SDG17', 'SDG04']
82975376	Autonomy and reason: treatment choice in breast cancer	The practice of offering choice to those women with breast cancer for whom either breast conserving surgery or mastectomy would be equally beneficial, has come to be seen as an important aspect of medical care. As well as improving satisfaction with treatment, this is seen as satisfying the ethical principle of respect for autonomy.  A number of studies, however, show that women are not always comfortable with such choice, preferring to leave treatment decisions to their surgeons. A question then arises as to the extent that these women can be seen as autonomous or as exercising autonomy. This paper argues, however, that the understanding of autonomy which is applied in current approaches to breast cancer care does not adequately support the exercise of autonomy, and that the clinical context of care means that women are not able to engage in the kind of reasoning that might promote the exercise of autonomy. Where respect for autonomy is limited to informed consent and choice, there is a danger that women’s interests are overlooked in those aspects of their care where choice is not appropriate, with very real, long term consequences for some women. Promoting the exercise of autonomy, it is argued, needs to go beyond the conception of autonomy as rational individuals making their own decisions, and clinicians need to work with an understanding of autonomy as relational in order to better involve women in their care	['SDG03', 'SDG05']
82977382	<i>Besides … on the other hand</i>: using a corpus approach to explore the influence of teaching materials on Chinese students’ use of linking adverbials	Studies conducted on first and second language student writing in English have pointed to the latter group's high use of features such as informal language, pronouns, and linking adverbials, yet few studies have been conducted on assessed undergraduate writing produced within an English-speaking environment. This paper reports findings from a corpus study of Chinese and British students’ writing in UK universities, confirming that a key area of difference is the Chinese students’ higher use of particular linking adverbials (e.g., besides, on the other hand). We hypothesize that one reason for this higher usage is the influence of secondary school teaching materials in mainland China prior to UK university study and examine a set of model texts from the English paper in the Chinese university entrance test, selected as these texts comprise much of the teaching material in the final year of secondary education. We argue that Chinese students are “primed” (Hoey, 2005) to favour particular linking adverbials, to disregard issues of informality, and to prefer sentence-initial positioning. It is hoped that the reported findings will challenge English language teachers and textbook writers to consider the requirements of writing within the academy	['SDG10', 'SDG04']
305114197	Inquiry-Based Learning on the Cloud	Cloud Learning Environments (CLEs) have recently emerged as a novel approach to learning, putting learners in the spotlight and providing them with the cloud-based tools for building their own learning environments according to their specific learning needs and aspirations. Although CLEs bring significant benefits to educators and learners, there is still little evidence of CLEs being actively and effectively used in the teaching and learning process. This chapter addresses this issue by introducing a European initiative called weSPOT (Working Environment with Social, Personal and Open Technologies for Inquiry-based Learning) for supporting and enhancing inquiry-based learning in STEM education via a cloud-based inquiry toolkit. The chapter presents evidence of using this toolkit within a case study that investigates how a secondary education community of students / co-learners selects information sources on the web and identifies factors associated with the reliability of information sources during their collaborative inquiry (co-inquiry) project in online environments	['SDG04', 'SDG09']
597054161	Report to Foundation Degree Forward on the impact of foundation degrees on students and the workplace	The study (commissioned by Foundation Degree Forward) was undertaken by a team of researchers from the Open University's Centre for Higher Education Research and Information and the Learning and Skills Network. It set out to explore the impact of foundation degrees from students' and employers' perspectives. By design it also aimed to build capacity among (mainly) staff in further education colleges delivering Foundation degree (Fd) 8 programmes through the involvement of Fd practitioners in the study. Many of the Fds in the study were still rather new, and some of the research findings reflect this recency. The study found that students and employers perceive a range of benefits that Fd study brings to individuals and the workplace. Full-time students cited gaining real business/industry experience, gaining broad knowledge of a specific industry, developing relevant knowledge and skills, and making contacts for future jobs as some of the benefits. Those already in employment cited getting back to learning, gaining new subject knowledge and an understanding of theories linked to, and informed by workplace practices, the development of academic skills, and gaining broader perspectives on their current work. Most students considered they had gained confidence through their studies.Employers also noted the gains in broader understandings and improved performance in the workplace. However, the study also found that employer involvement in the design and delivery of Fds was very variable. A few had been actively engaged, and practitioners acknowledged that engaging employers effectively and persuading them to take part in future developments could be a challenge. The report notes that many of the Fds involved in the study had yet to capitalise on the intended levels of integration of academic and work-based learning, and of employer engagement which are seen as some of the distinctive features of Fds	['SDG04', 'SDG08']
82983764	The Limits of Social Science: Causal Explanation and Value Relevance	What forms of knowledge can social science claim to produce? Does it employ causal analysis, and if so what does this entail? What role should values play in the work of social scientists? These are the questions addressed in this book. They are closely interrelated, and the answers offered here challenge many currently prevailing assumptions. They carry implications both for research practice, quantitative or qualitative, and for the public claims that social scientists make about the value of their work. The arguments underpinning this challenge to conventional wisdom are laid out in detail in the first half of this book. In later chapters their implications are explored for two substantive areas of intrinsic importance: the study of social mobility and educational inequalities, and explaining urban riots, notably those that took place in London and other English cities in the summer of 2011	['SDG10', 'SDG11']
82911040	The effect of dietary molybdenum and iron on copper status, puberty, fertility and oestrous cycles in cattle		['SDG02']
82911030	Lithium, magnesium and uranium isotope behaviour in the estuarine environment of basaltic islands	This study presents major and trace elements and uranium (U), lithium (Li) and magnesium (Mg) isotope data for dissolved and suspended particulate material from estuaries draining dominantly basaltic terrains in Iceland (Borgarfjörður) and Sao Miguel (Povoação) in the Azores archipelago. The concentrations of dissolved sodium (Na), calcium (Ca), potassium (K), sulphate (SO4), Mg and Li, and 7Li/6Li and 26Mg/24Mg isotope ratios vary directly as a function of the dissolved chloride concentration [Cl], indicating that these species are non-reactive in these estuaries. However, U appears to be affected either by colloid flocculation or the formation of Fe-oxyhydroxides in Borgarfjörður. The major element composition of suspended particulate material in the estuary at Borgarfjörður shows that the detrital silicates delivered to the estuarine mixing zone are relatively unweathered. Accordingly, the δ26Mg isotope composition of the suspended material is indistinguishable from that of the parent basalts. However, the (234U/238U) activity ratios of the suspended material are significantly different from the parent basalt indicating rapid equilibration of the U isotopes between particles and seawater. The Li concentration and δ7Li isotope composition of the suspended load are also observed to increase with increasing [Cl], consistent with ongoing weathering of detrital material and the formation of secondary minerals in seawater. Depending on the particle residence time in the estuary, this process could remove as much as 15–25% of the global riverine input of Li to the ocean	['SDG14']
82980642	Controlling God in the UK: the vexed question of political accountability and faith based groups.	For twelve years New Labour as the governing party of the UK was apparently obsessed with control, ensuring as far as possible that every aspect of government policy remained centrally directed. However, there was also a growth in the use and importance of third sector agencies in the delivery, and latterly, in the strategic development of, public policy. This created an implementation gap in the delivery of policy and a problem in ensuring that key policy makers from the third sector remain ‘on-message’. In this paper we will demonstrate the difficulties that existed in retaining control while decentralising the delivery and development of public policy	['SDG16']
573839917	Consumption, crime and harm at home. Regulating for what and whom?	This chapter starts by viewing home is a key site of consumption, and therefore simultaneously a site where the state, the private sector and the public sector meet at the ostensible object of regulation – the consumer. The chapter takes several case studies involving consumption at and for the home – examining a combination of crime, harm, victimisation and protection (or otherwise) through law and enforcement, to ask questions about the nature of regulation in contemporary corporate capitalist societies. Historically considered as a means of limiting, mitigating and prohibiting some of the harmful activities of organisations which provide goods and services, the chapter argues that regulation needs to be rethought. In the contemporary period the domestic environment is a site, process and effect of symbiotic relationships whereby harm is permitted, legitimated and, in some respects, even encouraged. As a result, the quality and longevity of life for the relatively poor are systematically diminished as the means by which the wealth of the relatively rich is augmented, and thus where established economic, political and social power relationships are maintained and reproduced	['SDG11', 'SDG16']
159108004	Exposure, Power and Impact of Food Marketing on Children: Evidence Supports Strong Restrictions	Restricting food marketing to children is a key policy issue across Europe. Numerous regulatory and self-regulatory approaches exist, but evidence suggests that sustained reductions in food marketing exposure, power or impact have not been consistently achieved by any such action to date. This article provides a narrative review of the current literature, focusing on whether, how and to what extent children in Europe are affected by marketing (particularly for unhealthy foods) across both traditional broadcast and non- broadcast (digital) media. The evidence indicates that food marketing remains widespread and influential, and that new techniques employed in digital media can increase its power and reach. Despite the research challenges associated with understanding the nature and extent of children’s exposure via personalised, targeted digital media marketing, emerging data indicate that strong policy action here is appropriate and warranted, as it is for television. This article seeks to set the context for the rest of this special issue.The WHO Set of Recommendations on the Marketing of Foods and Non-alcoholic beverages to Children1 argue that the effectiveness of marketing (i.e. the impact it has) depends upon both the level of exposure to marketing (the frequency and reach of promotions) and the power of that marketing to influence behaviour (the creative content of the marketing message, including the design, execution and use of persuasive techniques). That framework will be applied here to present the extant evidence base to support strong marketing restrictions, and highlight evidence gaps that may be impeding policy progress	['SDG02', 'SDG03']
82910730	Gender, culture and organisational change: Putting theory into practice	"An engaging contribution to the increasing body of knowledge about gender and organizations, Gender, Culture and Organizational Change examines gender-based inequality in organizations and considers how sexual and social relations between women and men based on sexuality, power and control determine the cultures, structures and practices of organization and the experiences of men and women working in them. Gender, Culture and Organizational Change represents a decade of experience of managing change and implementing theory in public sector organizations during a period of major social, political and economic transition and analyses the progress that has been made. It expands to make wider connections with women and trade unions in Europe and management development for women in the ""developing"" countries of Africa and Asia. It will be valuable reading for students in social policy, gender studies and sociology and for professionals with an interest in understanding the dynamics of the workplac"	['SDG05', 'SDG08']
523283132	Using Forensic Accounting to Counter Fraud in Policing		['SDG16']
82976726	Reservations and the determinative function of Human Rights Treaty bodies	A treaty body’s competence to determine the permissibility of a reservation elicits a wide spectrum of opinion. For years many States and observers opposed any suggestion that a treaty body might be competent to adjudge a reservation impermissible. At the same time, States have engaged in ngoing dialogues with treaty bodies over the nature of their reservations signifying some recognition that the topic in the treaty body forum is fair game. The necessity for recognising this competence stems from the passive approach historically taken by States on the issue of reservations to human rights treaties. This passivity has contributed to the general incoherence of the human rights treaty system as evidenced by the large number of seemingly invalid reservations which remain attached to the core human rights treaties. The recent endorsement of this competence by the ILC is clearly a boon to human rights yet it yields only cautious optimism in light of the non-binding nature of treaty body jurisprudence. This article outlines the increasingly dynamic role of human rights treaty bodies and argues that recognising the derminative function of these organs increases coherence in the international human rights system by providing definitive views on the permissibility of reservations	['SDG16']
157841572	Migrant mothers: Performing kin work and belonging across private and public boundaries	This article explores how migrant mothering kin work challenges private and public boundaries, giving rise to new conceptions and practices of citizenship. We highlight the potential of participatory theatre methods - specifically, forum theatre and Playback – for understanding the relationship between mothering, ethnic belonging and citizenship. We also assess the significance of migrant women’s kin work within their families and communities for re-framing notions of citizenship (Erel et al, 2017a, 2018). Our analysis gives particular focus to two scenes developed as part of the participatory theatre project that took place with a group of ethnically and racially diverse mothers in East London. The first scene, entitled ‘Where is my food?’, draws attention to the mothers’ kin work and reproductive labour operating at the boundaries of the public/private dichotomy, and also highlights gendered household dynamics. The second scene, entitled ‘At the community centre’, examines everyday encounters at the centre, and how ‘cultural work’, which is pivotal to the mothers’ kin work, informs intergenerational relations. The article argues for a more embodied understanding of citizenship in order to broaden understanding of migrant mothers’ kin work in making new citizens	['SDG10', 'SDG05']
82978227	Social capital indicators and environmental policies for protected areas	Social capital is an important factor influencing several issues both in individual and collective level. Various indicators have been presented in the relevant literature for its measurement. The most commonly known are: social trust, institutional trust, social networks and social norms. The aim of the chapter is to analyze social capital indicators and to underline their connection with the development of environmental policies. Specifically the influence of social capital indicators on different environmental policy instruments will be presented. Through this analysis the importance of exploring social capital during the formation of environmental policies and the need to develop measurement techniques for this purpose is highlighted. The above issues will also be explored taking as an example environmental policies for the protection of areas with high biodiversity value	['SDG15', 'SDG17']
82976537	Forecasting large explosions at Bezymianny Volcano using thermal satellite data	Large volcanic explosions pose a severe risk to life and cargo by injecting ash into local and international air traffic routes. Prior to exploding, Bezymianny (Kamchatka) commonly shows an increase in lava extrusion rate, which can be detected by satellites as an increase in thermal radiance. Here we present the first method of forecasting explosive eruptions based solely on satellite data. A pattern recognition algorithm using Advanced Very High Resolution Radiometer (AVHRR) data has been developed based on known precursory trends of increasing radiance prior to 19 explosions at Bezymianny Volcano in 1993–2008. The algorithm retrospectively forecasts 89% of the explosions (100% of the explosions that show precursory increases in thermal radiance), with 71% of alerts issued in the 30 days beforehand. The method also provides the probability of an explosion occurring within a given number of days after an alert is triggered by the algorithm. When applied to independent data, the algorithm correctly provided alerts before the 16 December 2009, 31 May 2010 and 13 April 2011 explosions	['SDG01', 'SDG11', 'SDG13']
523283176	Cyberstalking: Investigating formal intervention and the role of Corporate Social Responsibility	ContextOnline harassment and stalking have been identified with growing accordance as anti-social behaviours, potentially with extreme consequences including indirect or direct physical injury, emotional distress and/or financial loss.ObjectiveAs part of our ongoing work to research and establish better understanding of cyberstalking, this study aims to investigate the role of Police, Mobile Operators, Internet Service Providers (ISPs) and owners/administrators of online platforms (e.g. websites, chatrooms) in terms of intervention in response to offences. We ask to what different authorities do people report incidents of cyberstalking? Do these authorities provide satisfactory responses or interventions? And how can this be improved? Furthermore, we discuss the role of Corporate Social Responsibility (CSR) to encourage the implementation of cyberstalking-aware schemes by service providers to support victims. In addition, CSR can be used as a means to measure the effects of externality factor in dictating the relationship between the impact of a given individuals’ privacy loss and strategic decisions on investment to security controls in an organisational context.MethodA mixed method design has been used in this study. Data collection took place by means of an online survey made available for three years to record both qualitative and quantitative data. Overall, 305 participants responded from which 274 identified themselves as victims of online harassment.ResultOur results suggest that most offences were communicated through private channels such as emails and/or mobile texts/calls. A significant number of victims did not report this to their service provider because they did not know they could. While Police were recognised as the first-point-of-contact in such cases, 41.6% of our sample did not contact the Police due to reasons such as fear of escalation, guilt/sympathy and self-blaming. Experiences from those who have reported offences to service providers demonstrate that no or very little support was offered. Overall, the majority of participants shared the view that third-party intervention is required on their behalf in order to mitigate risks associated with cyberstalking. An independent specialist anti-stalking organisation was a popular choice to act on their behalf followed by the Police and network providers.ConclusionIncidents are taking place on channels owned and controlled by large, cross-border international companies providing mobile services, webmail and social networking. The lack of support offered to victims in many cases of cyberstalking can be identified as Corporate Social Irresponsibility (CSI). We anticipate that awareness should be raised as regarding service providers’ liability and social responsibility towards adopting better strategies	['SDG16', 'SDG05']
82977595	Beyond the enclave: towards a critical political economy of China and Africa	This article provides a political economy framework for analysing China’s engagements with Africa. It situates the rise of China in the context of the changing balance of power in the world system and particularly China’s re-entry into spheres of influence in Africa that have been the purview of the former European colonial powers for two centuries or more. It begins by arguing that current approaches to China, Africa and international relations are fragmented in particular ways which prevents the development of a more critical political economy. It then examines a pervasive theme in China–Africa relations, which assumes that the Chinese work through enclaved investments to secure the resources of low-income economies, though in this sense the Chinese are no different from other investors. Where they do differ is in their bundling of aid, trade and FDI and their use of imported labour, which has been termed ‘surgical colonialism’. The article does not dispute the existence of Chinese enclaves, but argues that we need more empirical evidence on the levels of labour importation in relation to local labour market conditions. This requires a more nuanced understanding of state–capital dynamics in those countries where the Chinese operate although the model appears to be one of elite brokerage. However, the enclaved investments and inter-elite bargaining are only part of the story and the closing sections analyse the role of independent Chinese businesses in Africa’s social and political development, which moves us beyond the enclave	['SDG17', 'SDG08', 'SDG09']
82911762	Identifying indicators of atmospheric nitrogen deposition impacts in acid grasslands	Atmospheric deposition of nitrogen has become a serious concern for nature conservation managers and policy makers. It has the potential to reduce species richness, increase the graminoid component of the sward, encourage species typical of more fertile conditions and alter the soil biogeochemistry of grasslands. Calcifugous grasslands (grasslands found on acid soils) are among the most sensitive to N deposition due to their poorly buffered soils and species typical of nutrient poor environments.Indicators have an important role to play in detecting the impact of nitrogen deposition on sites of conservation importance and assessing conservation status. This study investigates potential indicators of nitrogen deposition impacts that could be incorporated into site condition monitoring programmes such as the UK Common Standards Monitoring.Using two national surveys of calcifugous grasslands we examined the potential for using: the presence or absence of indicator species, the cover of indicator species, the species richness and richness of functional groups, and the cover of functional groups as indicators of N deposition impacts. Of all the potential indicators investigated, graminoid:forb ratio was found to be the best indicator of N deposition impacts. It showed a significant relationship to N deposition in both data sets and is quick and easy to assess in the field. Vegetation indicators must be used with caution as there is potential for vegetation management regime and nutrients from other sources to cause similar changes in species composition. Consideration must be given to these before attributing changes to nitrogen deposition	['SDG13', 'SDG15']
598036620	Guidelines for good practice in supporting students in the workplace		['SDG04']
82911767	LGBT Issues: Looking beyond categories	A thought-provoking resource for anyone concerned with sexuality and gender identity in health and social care settings. Drawing on current research and debates, the contributors explore some of the tensions between the different ways in which sexuality is understood and experienced. A focus of the book is on how categories like ‘lesbian’, ‘gay’, ‘bisexual’, and ‘trans’ shape everyday practice and service use. It looks at the circumstances in which people choose to describe themselves with these identity labels and the situations in which they reject or feel constrained by them. A particular feature of the book is its combination of a nuanced understanding of the nature of sexual identities with practice-relevant and grounded examples taken from health and social care settings, with a Scottish focus.Intended primarily for a practitioner audience and for those studying in the field of health and social care this volume will also interest academics and an international audience because of its distinctive theoretical sophistication about the nature of sexual identities	['SDG03', 'SDG05']
573839875	Exploring the Transitions of Neurodivergent Access Students to Level One Study: Narratives of Study Skills and Support	Sharing research findings and impact and way forward from our research on neuro diversity	['SDG04']
82983747	Developments in the Management of Human Resources: An Analytical Review	Draws on 350 in-depth interviews with managers at all levels in a number of core companies to examine the changing shape of employment management	['SDG08']
82911087	Youth justice	About the book:Criminal Justice provides a thought-provoking and critical introduction to the challenges faced by the UK's criminal justice system including policing, sentencing and punishment at the beginning of the 21st Century. Expert contributors present an overview of particular areas of the criminal justice system or issues relevant to its operation, outlining the political and historical context, detailing key legislation, policies and procedures, and challenging students to engage with current debates	['SDG16']
82977600	Enhancing carers' experiences of mental health services	This article suggests that relational approaches and carer-centred practice in mental health and other services might alleviate some of the burden on the health - both physical and mental - experienced by informal carers.  Carer-centred practice requires professionals to identify and develop relationships with carers, appreciate interdependencies and the complexity of need, and involve family members and friends of the service user as expert partners in care	['SDG10', 'SDG03']
82978268	Sources of colloidal and dissolved loads over the hydrological cycle in Siberian rivers	High latitude permafrost-dominated areas such as Central Siberia present an atypical hydrological cycle punctuated by an important spring flood resulting from snow melting. However, chemical variations in river waters associated to these hydrological variations are rarely taken into account in environmental geochemistry studies. This study aims to work out how the highly contrasted hydrological cycle and the presence of permafrost influence the temporal pattern of chemical element migration. For this purpose, major and trace element concentrations as well as Sr and U isotopic ratios were analyzed in the dissolved load of two Siberian rivers regularly sampled over two hydrological cycles (2005-2007), Nizhniya Tunguska and Kochchumo rivers, following the classical approaches used in the lab (e.g. [1]). Our results highlight that DOC and traditionnaly insoluble elements such as Al and Fe, but also REE and Th, are mobilized as a major colloidal flux at the spring flood and to a lesser extent during the summer period. The data show the occurrence of two colloid sources, successively involved over time: during the spring flood, the main source of colloids is the uppermost organic soil horizon whereas later in summer colloids come mainly from deeper soil compartments. Similarly, the results point out that the dissolved load of these rivers have to be explained in terms of mixing between deep underground brines that dominate during winter and a summer suprapermafrost flow draining deep soils, with a minor contribution of shallow soil layers during spring flood. It is critical to consider these temporal variations in the intensity and in the nature of dissolved geochemical flux in order to establish reliable chemical budgets and to evaluate weathering rates in boreal regions	['SDG13', 'SDG14', 'SDG06']
82978270	Origin of calcium isotope fractionation in river waters: evidence from the Strengbach catchment, France		['SDG06']
82912449	Determining the levels of volatile organic pollutants in urban air using a gas chromatography-mass spectrometry method	The paper presents the application of a method based on coupled gas chromatography-mass spectrometry, using an isotopically labelled internal standard for the quantitative analysis of benzene (B), toluene (T), ethyl benzene (E), and o-, m-, p-xylenes (X). Their atmospheric concentrations were determined based on short-term sampling, in different sites of Cluj-Napoca, a highly populated urban centre in N-W Romania, with numerous and diversified road vehicles with internal combustion engines. The method is relatively inexpensive and simple and shows good precision and linearity in the ranges of 7–60 μg/m3 (B), 13–90 μg/m3 (T), 7–50 μg/m3 (E), 10–70 μg/m3 (X-m,p), and 20–130 μg/m3 (X-o). The limits of quantitation/detection of the method LOQ/LOD are of 10/5 μg/m3 (Xo), 5/3 μg/m3 (B, E, X-m,p), and of 3/1 μg/m3 (T), respectively	['SDG11', 'SDG03']
82977568	Using mobile devices for learning in informal settings: is it motivating?	Informal evidence supports an argument that using mobile devices for informal learning can be motivating.  This paper will consider evidence from the literature in one particular area of mobile learning - informal science learning and also present a brief study of how people use mobile devices in their informal learning.  Finally it will briefly review the motivaiton literature to consider this issue further	['SDG04']
82912752	School learning: the cultural resources required by pupils to answer a teacher's question		['SDG04']
82978257	Research review: Childhood maltreatment and executive functioning during adolescence	Research over the past decade indicates that adolescents who have experienced childhood maltreatment have more emotional and behavioural disturbances and less socially desirable or adaptive behaviours than typically developing adolescents. These difficulties are consistent with weaknesses in executive functioning skills. Executive functioning (EF), which involves higher order thinking and reasoning skills, is considered to be critically important for complex human behaviour. Adolescence is a period of marked neurodevelopmental change, particularly in the regions of the brain that deals with EF. During this period youngsters are in the process of acquiring higher-order, abstract cognitive skills as well as coping with the normal pressures of teenage life. EF skills may therefore be critical at this time and may explain the cognitive and behavioural difficulties that maltreated adolescents’ experience. However, despite evidence to suggest that the overwhelming stress of childhood maltreatment leads to adverse effects on brain development, research into maltreatment and EF is still limited, particularly using adolescent samples. After a brief introduction to childhood maltreatment, an overview of recent findings will be provided, with first a consideration of the general effects of maltreatment on cognitive achievements and behavioural regulation, followed by an examination of the role of developmental period, severity and type of abuse. Theories about EF will then be outlined, concluding with a consideration of the effects of maltreatment specifically on EF	['SDG16', 'SDG03', 'SDG04']
82978267	Seasonal variations of chemical composition of soil porewaters, streams and rivers in basaltic watersheds of central Siberia: the origin of river dissolved load in the permafrost zone	Rivers and streams draining basalts in Central Siberia allow thorough evaluation of the intensity of chemical weathering and its potential change induced by permafrost degradation. In order to get new insights to the origin of dissolved and suspended matter in this important subarctic region, we follow continuously over 4 years the chemical composition of dissolved load in two large rivers (N. Tunguska and Kochechumo), small experimental watershed (Kulingdakan) in the Yenissey River Basin and interstitial soils solutions from different landscape positions and soil horizons. The site (Tura, 64oN, 100oE) offers a unique opportunity for studying the processes occurring at high and low permafrost distribution watersheds. Indeed, at global scale we deal with two equivalent size rivers draining the northern and southern part of the Central Siberia (Kochechumo River and N. Tunguska River, respectively). At the local scale, there are north-facing and south-facing slopes of the watershed that receive equivalent precipitation but exhibit totally different heat input and consequently above-ground biomass and active layer thickness. There is a clear and strongly pronounced seasonal variability in trace and major elements concentration and organic carbon (OC) over the hydrological cycle with most of OC and trace element flux occurring during the spring flood. In summer time, the north-facing slope acts as a primary source of water and dissolved elements to the river as it exhibits the lowest thickness of the active layer. Indeed, the chemical composition of the suprapermafrost flow and that of the river water are very similar. In contrast, the south-facing slopes, although they exhibit twice higher concentrations of OC and TE in porewaters, do not deliver enough fluids to the river as these fluids are fully absorbed by thick active layer, mosses and vascular vegetation. Nevertheless, in early spring, the degradation products of plant litter from the S-facing slopes are abundant in stream waters. In winter time, when all soil fluid migration is stopped and the small rivers are fully frozen, the main source of solutes to the large rivers become groundwaters located in the thawed zone below the river channel. In collaboration with other researches, our results should allow quantitative modeling of the evolution of large boreal continental systems under global warming accompanied by the shift from the permafrost-dominating to permafrost-free environments	['SDG13', 'SDG14', 'SDG15', 'SDG06']
82908581	Speaking and Listening: never a better time	Taking as its starting point the Rose Review’s endorsement of ‘a language-rich curriculum’ the article discusses the value of talk as a learning medium, examining types of talk, the work of Douglas Barnes and Neil Mercer, and practical classroom activities	['SDG04']
