id	title	abstract	labels
131317062	The Occupy Movement vs. Capitalist Realism: Seeking Extraordinary Transformations in Consciousness	"In September 2011 the spreading sentiment of ""Ya Basta!"" (""Enough""), stemming from a combination of popular protests within the same decade, particularly those occurring in Spain as part of the Indignados movement (Castañedam 2012) and from the events commonly identified as the ""Arab Spring"", became apparent in the USA. The manifestation was a ""scrappy group of anarchists"" (Occupy Wall Street, 2014) who flooded into Liberty Square, New York, to start the movement that is now most commonly known as Occupy Wall Street. The initial call to action came from a blog from Adbusters Culture Jammers HQ by Justine Tunney and Micah White, two fo the ""leaders"" of the leaderless movement (Costanza-Chock, 2012). The piece called for a ""Tahrir moment"" (Adbusters, 2011) and reflected on the type of direct action and strategy that characterized previous anti/alter-globalization social movements. In October 2011 the UK soon followed suit with its own similar call to action on the steps of St Pauls Cathedral in London. Alongside the original inception of Occupy Wall Street, the style and name of Occupy spread globally, with action taking place in over 1,500 cities (Occupy Wall Street, 2014). Attempts to contextualize and understand the significance of what might be learnt from the happenings that took place in New York, and the broader global Occupy movement until it's largely physical, but by no means imaginative, demise at the hands of state actors, has continued to steadily emerge from critical criminology and associated critical disciplinary strands of thought"	['SDG10', 'SDG16']
337616574	Lived Experiences of Mental Health Problems and Welfare Conditionality	This paper explores experiences and impacts of welfare conditionality among people with mental health problems in the UK. Understanding of these experiences and impacts is crucial given the UK Government’s ambition to increase the number of people with mental health problems who enter, return or stay in employment. The paper is based on a secondary analysis of 144 interviews originally conducted as part of the Welfare Conditionality project running between 2013 and 2018. Overall, it establishes that welfare conditionality does not have a positive impact on behavioural change and return to employment for people with mental health problems. Furthermore, it shows that those categorised as unfit for work are excluded from back-to-work support. Finally, it demonstrates that mental health is invalidated within the welfare system, and the pressure and poverty arising from conditionality and sanctions are likely to exacerbate mental health problems	['SDG03', 'SDG08']
334412079	Exploring accountability in bribery and corruption disclosures by UK listed defence companies	The aim of this chapter is to examine the bribery and corruption disclosure statements of all companies in the Defence Industry classification of the main market of the London Stock Exchange. The particular motivation for the research arises from four main areas. Firstly, the research is motivated by economic impact and the international scale of corruption. A conservative estimate of the total bribes paid worldwide is $1 trillion annually and this can cause a reduction in a country’s growth rate of between 0.5% to 1% (World Bank 2007a). Although the impact can vary from one country to another, it is estimated that losses from corruption equal 20% to 40% of overseas development aid (World Bank 2007b). In Europe, German companies are said to lose more than 6 billion euros to white collar crime each year (Martin Luther University 2007), and some 25% of UK based international companies surveyed said they had lost business to corrupt competitors in past years (Control Risks 2006). Secondly, the nature of the defence industry is such that the contract sales are very large in nature and the customers tend to be governments throughout the world. The awarding of public contracts is an element in the classification of companies as high risk (FTSE4Good 2012). The setting up of an anti-corruption organisation by the industry itself means that the problem is recognised.Thirdly, a long awaited piece of legislation was enacted in the UK. The Bribery Act was passed in 2010 and replaced the previous Act which dated back to 1916. The analysis in this chapter examines not only the quality of disclosure but also whether there was a response by the companies in anticipating the enactment of the legislation through an increase in disclosure. The final motivation is that corruption has become prominent through some very high profile cases. In December 2008, the German group Siemens pleaded guilty under the Foreign Corrupt Practices Act of 1977 in the US for failing to maintain controls and keep required records. According to the authorities, between 2001 and 2007, the company paid $1.4 billion in bribes, which in some cases represented up to 40% of the value of contracts . In the UK, the furore over the UK government’s decision to abandon the two year enquiry by the Serious Fraud Office (SFO) into alleged corruption involved in the BAE Systems’ £40billion defence contract with Saudi Arabia has been reported not only in the press, but also examined by international organisations such as the Organisation for Economic Cooperation and Development (OECD). Since that time, the company agreed to pay £288 million after pleading guilty to producing false statements and accounting practices in relation to deals with Saudi Arabia and Tanzania. This included both a settlement with the SFO and the US Department of Justice, relating to activities occurring before the year 2000 . These cases illustrate the potential financial liabilities that can be incurred from corrupt actions which can be even more accentuated by reputational damage. With this in mind this research also examines whether this type of risk is disclosed under a risk management framework published by those companies thus indicating the perception of bribery by reporting entities.This chapter is divided into three main sections. The first deals with the economic impact of bribery and corruption in society as well as the relevant environments in which the defence sector companies operate. The second section discusses the methodology, the theoretical framework and the findings, while the final section produces an analysis and discussion of the results	['SDG16', 'SDG10', 'SDG08']
131317029	Strategic Orientation and Social Enterprise Performance	Even though previous research indicates that an organization’s pursuit of strategic orientation (SO) has positive effects on its performance, we have deepened and expanded our understanding of how this concept can also be applied to social enterprises (SEs). Using data collected from British and Japanese social enterprises, we examined the mediating roles of market effectiveness and consumer satisfaction in both the social and commercial domains with regard to SO effects on performance, as well as how performance in one aspect of practice positively moderates the impact of SO behavior in another. The results contribute to the development of a theory for understanding the concept of SO associated with social enterprise performance. More generally, this article contributes to the ongoing efforts to understand the strategic management aspect of social enterprises	['SDG08', 'SDG09']
334412112	Finance and Development in Sub-Saharan Africa	The five decades since independence across sub-Saharan Africa (SSA) began in 1960 haves seen dramatic shifts in the definition of economic development in the rhetoric, policy, and practice of African nations, international financial institutions (IFIs), and bilateral donors from the Global North. There has also been a significant redefinition of finance in relation to capital accumulation, and the role and functioning of national financial sectors.Approaches to economic development that were prominent between the 1950s and 1970s stressed the role of finance as a servant to industrial development. The development of manufacturing with industrial policy was viewed as an imperative in order to transform newly independent economies that were —once characterized by capitalist enclaves and extractivist structures, and formed under colonialism— into integrated and diversified modern economies that promoted productivity enhancement and employment generation.Since the 1980s, development policies have been underpinned by the logics of the Washington Consensus and by the neoclassical economics that informs the approach. Concerns of financial and industrial structure gave way to issues of efficiency of intermediation and growth, and the rejection of industrial policy. From the late -1990s, the market-centered logic has moved further towards a view that the achievement of a market- based financial system should be a goal of development in itself whereby ‘financial development’ is both the means and the ends of ‘financing development’.The shift from ‘financing development’ to ‘financial development’ and, more recently, the promotion of private finance and private sector development in SSA, has taken place in the context of the profound restructuring of the global economy and capitalist accumulation in relation to finance. Financialization can be understood most broadly as the “increasing power of the owners of money in the management of economic affairs” (Bracking, 2016: 1). The extension of power and influence over economic activities across SSA has occurred through different avenues, that includinge development policies and financial sector development programmes that take on particular local characteristics owing due to the specificity of colonial histories and capitalist development.This chapter traces broad changes in the role of finance in development policies, practices, and processes in SSA. It does so by assessing the relationship between finance and industrial development: (i) that is implied by different approaches to finance in development policy; (ii) in relation to the trends and changing patterns of external debt and financial flows on the continent; and; (iii) in the historical development of economies in SSA. The cases of Tanzania and South Africa are presented to illustrate commonalities and differences in the ways in which financial sectors have developed owing to similarities and differences in their respective colonial experience, and the character of capitalist development after independence	['SDG17', 'SDG08', 'SDG09']
82909433	National building stocks: addressing energy consumption or decarbonization?	The Building Research & Information special issue titled 'Climate Change: National Building Stocks' (2007) focused attention on the potential that the national building stock has in reducing CO2 emissions. However, can this potential be realized? To do so requires faith in energy models that suggest that demolition, new build, and the refurbishing of existing homes with insulation measures can deliver massive energy savings by 2050. But why, in the future, can there be increased efficiency and reduced consumption, when this has never occurred in the past? It is argued that the central weakness in the special issue papers is the neglect of the relationship between energy consumption and energy efficiency, and of the 'rebound effect'. The primary goal, should after all, be to reduce carbon emissions rather than energy use. Hence, emphasis should be placed on decarbonizing the centralized energy-supply systems. However, there will be a role here for micro-generation, building on the favourable image that energy efficiency has amongst the public. In 2050, we may be a low-carbon society, but I doubt we will be a low-energy one.	['SDG11', 'SDG13', 'SDG07']
131317110	Learning from food security interventions in Sub-Saharan Africa: development of evidence-based propositions to improve practice		['SDG17', 'SDG02', 'SDG01']
82979012	Facilitating decision-making by people with dementia: is spousal support gendered?	The Mental Capacity Act 2005 clarifies the decision-making rights of people lacking capacity (such as people with dementia) and requires that carers and professionals support the individual in making decisions. This paper reports key findings from a qualitative study in England which examined the social process of everyday decision-making by couples living with dementia. The author identifies the various support strategies used by spouses when seeking to facilitate decision-making by their partners with dementia and highlights how these varied by gender. The paper examines the role of gendered support in influencing whether people with dementia are enabled to exercise their decision-making capacity and, in turn, if their decisional autonomy is facilitated. As the Mental Capacity Act lacks a gender perspective, the author recommends that its ongoing implementation should be strongly gendered to ensure that women with dementia receive the support necessary to exercise their capacity and agency	['SDG03']
82974939	Low cost mobile phones for large scale teacher professional development in Bangladesh	Education has the power to transform societies and contribute to social and economic development. In this paper we present the mobile technologies used for teacher professional development (TPD) and communicative language teaching in English in Action (EIA). The project aims to assist 25 million people access greater social and economic opportunities through English language teaching and TPD. EIA, in partnership with the Government of Bangladesh, will work with 80,000 teachers through a work-based programme of TPD using audio and visual resources on low cost mobile phones. With access to over 700 audio files aligned with the national textbook English for Today and professional development films that explain and then illustrate successful student-centred English teaching and learning, the project has already documented significant improvement in teachers’ and pupils’ English language competency. This paper provides an account of, and rationale for, the changes in the technologies used across two phases of the project, from the iPod Nano and Touch used in the pilot study with 690 teachers (2009-2010) to the low cost Nokia C1-01 mobile phone with a micro secure digital (SD) being used in upscaling to 12,500 teachers (2012-2014). We argue the low cost alphanumeric mobile phone with micro SD cards provides unprecedented opportunities to both deliver TPD and improve teachers’ and students’ communicative English language skills. The paper considers the unique suitability mobile phones present for resource constrained education systems in developing countries. Simultaneously we highlight the need for further application and research into the use of mobile technologies, not only for large-scale TPD projects, but for a diversity of international development projects and programmes which aim to achieve sustainable change at scale	['SDG04']
131304754	Packaging for Sustainability		['SDG12']
82979019	Controlling behaviour using neuroleptic drugs: the role of the <i>Mental Capacity Act 2005</i> in protecting the liberty of people with dementia.	The use of neuroleptic drugs to mediate the behaviour of people with dementia living in care homes can lead to them being deprived of their liberty. Whilst regulation has been successful in reducing neuroleptic prescribing in the USA, policy guidance has been unsuccessful in reducing the use of these drugs in the UK. Yet the Mental capacity act 2005 aimed to protect the liberty of people lacking capacity and provided safeguards to ensure that they are not inappropriately deprived of their liberty in institutions. This article highlights the potential for using this law to identify when neuroleptic prescribing in care homes would deprive people with dementia of their liberty and, in turn, to act as a check on prescribing levels. However, the extent to which the Act can promote and protect the right to liberty of people with dementia is constrained by a lack of access to social rights	['SDG16', 'SDG03']
82913443	Contextual integration the unusual way: a magnetoencephalographic study of responses to semantic violation in individuals with autism spectrum disorders	Autism is a neurodevelopmental disorder associated with deficits in language and social communication. Behavioural studies indicate abnormal semantic organization in individuals with autism, but little is known about the neural mechanism underlying the processing of language in context. Magnetoencephalography was used to record neural responses in 11 able adults with autism spectrum disorders reading meaningful sentences and sentences ending with a semantically incongruous word (e.g. 'He sent a photo to the trumpet'). Spatially extended evoked signals at 400 ms (N4) and 750 ms (LPC), as well as synchronized gamma-oscillations, provided clear evidence for specific neuronal processes sensitive to sentence context that differed in individuals with autism compared with typically developing individuals (11 healthy volunteers). Amongst other differences, N4 responses following incongruous words were weaker over left temporal cortices, whereas LPC responses to incongruous words and long-latency gamma-oscillations following congruous words were stronger over central and prefrontal regions in individuals with autism compared with the control group. Also, incongruous words elicited long-lasting gamma-oscillations above 40 Hz in the clinical group, but not in typically developing subjects. These findings may indicate unusual strategies for resolving semantic ambiguity in autism. Moreover, the observed gamma-band responses provide evidence for sustained cortical synchronization across segregated areas in individuals with autism, contrary to claims that a general deficit in either temporal binding or long-range connectivity may explain autism	['SDG03']
82907266	The diffusion of e-commerce in UK SMEs	The concept of the Internet as a cluster of related innovations, along with the staged approach to organisational learning exhibited by SMEs in other domains, suggest that e-commerce is likely to be adopted in a sequence of stages. This exploratory survey, carried out by means of a postal questionnaire with 678 respondents, uses cluster analysis to derive a grouped classification of e-commerce adoption. Four groups of organisations emerge, which we term developers, communicators, promoters and customer lifecycle managers. Through inductive analysis of these groups we are able to suggest that they represent four stages in the adoption of e-commerce. Five factors found to influence this adoption are top management support, management understanding of business benefits, presence of IT skills, availability of consultancy, and prioritisation of e-commerce. In addition to these factors, several other factors influence the value of e-commerce to the enterprise for any given adoption level, notably perceived risk and customer demand. Further research is encouraged to validate and extend the stage model: further stages are hypothesised, for example, termed supply chain managers and virtual value deliverers. Implications for practitioners include the need to include customer demand information and a risk assessment in decisions on adoption, and the importance of building in-house skills as part of the adoption plan	['SDG12', 'SDG08', 'SDG09']
82972824	The economic implications of the FIFA 2010 World Cup in South Africa	The 2010 FIFA World Cup was held in South Africa; the first time the tournament had been played on the continent of Africa. Given the country’s economic and social limitations, this study examines the economic impact of the World Cup on South Africa. We argue that although the World Cup was not the salvation of the economy that might have been hoped,  it did favour some remarkable socio-economic positive outcomes. Specifically, we argue that the World Cup provided South Africa with accelerated direct and indirect economic benefits such as expanding the country’s international profile, adding to the country’s GDP, upgrading its infrastructures, and increasing international exposure for its business community, the scale and scope of which would have been inconceivable with the game	['SDG17', 'SDG08', 'SDG09']
82978967	Inclusive and exclusive social preferences: a Deweyan framework to explain governance heterogeneity	This paper wishes to problematize the foundations of production governance and offer an analytical perspective on the interrelation between agents’ preferences, strategic choice, and the public sphere (defined by impacts of choices on ‘publics’ who do not have an input in strategic choice, and by contextual conditions). The value is in the idea of preferences being social in nature and in the application both to the internal stakeholders of the organisation and its impacts on people outside. Using the concept of ‘strategic failure’ we suggest that social preferences reflected in deliberative social praxis can reduce false beliefs and increase individual wellbeing. From this approach, the paper offers a taxonomy of production organisations, based on social preferences about two variables: (i) the governance form (i.e. ownership and control rights) (ii) other strategic decisions that characterize the management of a company at a more operational level, once its fundamental legal form has been chosen. Each dimension (governance and strategic decisions processes) is then categorised alongside two basic preferences: towards inclusion or exclusion of ‘publics’ that have no substantial access to decision power about these variables. Our framework explains governance heterogeneity by contrasting exclusive and inclusive social preferences in cooperatives, social enterprises, as well as traditional corporations. A discussion of the evolution of social preferences and organizational forms is addressed through examples and regional experiences	['SDG16', 'SDG17']
82974876	Introduction	[About the book]This Reader critically examines educational issues related to equity, diversity and social justice and how they are socially, culturally and economically rooted in educational practice across diverse educational settings. It highlights research, practice and pedagogies that challenge and transform educational experiences to support equity, social justice and inclusivity.The contributors offer a broad range of methodologies and international perspectives on the effects of diversity on pedagogy, policy, management and curriculum, with the breadth of experiences underpinning inequalities a central theme. The critical perspectives and the examples explored offer a wealth of insights for those who are interested in the pursuit through education of equality, social justice and social inclusion for disadvantaged groups	['SDG10', 'SDG04']
82911365	Body image in adolescents: insights and implications	This article explores some of the key processes associated with the development of a normal body image in adolescence and considers the impact of illness on the same. Nurses are assisted to explore the ways in which their insights into body image change might assist adolescents to cope with illness, injury or disability in a more constructive way	['SDG03']
82911356	The business of child protection in educational virtual worlds		['SDG04']
82974807	Soil carbon release enhanced by increased tropical forest litterfall	Tropical forests are a critical component of the global carbon cycle and their response to environmental change will play a key role in determining future concentrations of atmospheric carbon dioxide (CO2). Increasing primary productivity in tropical forests over recent decades has been attributed to CO2 fertilization, and greater biomass in tropical forests could represent a substantial sink for carbon in the future. However, the carbon sequestration capacity of tropical forest soils is uncertain and feedbacks between increased plant productivity and soil carbon dynamics remain unexplored. Here, we show that experimentally increasing litterfall in a lowland tropical forest enhanced carbon release from the soil. Using a large-scale litter manipulation experiment combined with carbon isotope measurements, we found that the efflux of CO2 derived from soil organic carbon was significantly increased by litter addition. Furthermore, this effect was sustained over several years. We predict that a future increase in litterfall of 30% with an increase in atmospheric CO2 concentrations of 150 ppm could release about 0.6 t C ha-1 yr-1 from the soil, partially offsetting predicted net gains in carbon storage. Thus, it is essential that plant–soil feedbacks are taken into account in predictions of the carbon sequestration potential of tropical forests	['SDG13', 'SDG15']
595560173	[Book Review] Innovations in Open and Distance Learning: Edited by Fred Lockwood and Anne Gooley.		['SDG04']
323055234	Precipitation regime influence on oxygen triple-isotope distributions in Antarctic precipitation and ice cores	The relative abundance of 17O in meteoric precipitation is usually reported in terms of the 17O-excess parameter. Variations of 17O-excess in Antarctic precipitation and ice cores have hitherto been attributed to normalised relative humidity changes at the moisture source region, or to the influence of a temperature-dependent supersaturation-controlled kinetic isotope effect during in-cloud ice formation below −20 °C. Neither mechanism, however, satisfactorily explains the large range of 17O-excess values reported from measurements. A different approach, based on the regression characteristics of 103ln(1+δ17O) versus 103ln(1+δ18O), is applied here to previously published isotopic data sets. The analysis indicates that clear-sky precipitation (‘diamond dust’), which occurs widely in inland Antarctica, is characterised by an unusual relative abundance of 17O, distinct from that associated with cloud-derived, synoptic snowfall. Furthermore, this distinction appears to be largely preserved in the ice core record. The respective mass contributions to snowfall accumulation – on both temporal and spatial scales – provides the basis of a simple, first-order explanation for the observed oxygen triple-isotope ratio variations in Antarctic precipitation, surface snow and ice cores. Using this approach, it is shown that precipitation during the last major deglaciation, both in western Antarctica at the West Antarctic Ice Sheet (WAIS) Divide and at Vostok on the eastern Antarctic plateau, consisted essentially of diamond dust only, despite a large temperature differential (and thus different water vapour supersaturation conditions) at the two locations. In contrast, synoptic snowfall events dominate the accumulation record throughout the Holocene at both sites	['SDG13', 'SDG14']
82981793	An emerging concern: Toxic fumes in airplane cabins	Toxicology is a new science, the complexities of which have been highlighted in the papers contained within this special section. Our understanding of the mechanisms through which various chemicals interfere with nervous system function is constantly evolving and research is unable to keep up with the speed with which new chemicals are produced and put onto the market. Thus there are often controversies surrounding the health-effects of commercially available compounds and disagreement around what constitutes safe exposure limits. This article will introduce readers to an emerging concern in this field, the potential risk to health of toxic fumes in airplane cabins. We explore the challenges and methodological issues encountered by researchers who have tried to investigate this issue and highlight the need for further research on this topic. We hope this article will promote discussion amongst academics and clinicians, and lead to the identification of creative solutions to the methodological issues encountered to date	['SDG03']
82900346	Guiding the creation of knowledge and understanding in a Virtual Learning Environment	"This article reports findings from an in-depth case study investigating processes of teaching and learning within one tutorial group studying an e-learning course presented as part of the Open University's MA in Open and Distance Education. Drawing on contemporary socio-cultural theory and research, the instructional techniques used by the tutor-moderator to guide the creation of ""common knowledge"" and the construction of understanding are explored. The significance of tutor contributions for fostering a supportive culture of enquiry is also discussed"	['SDG04']
595560149	Correlative multi-scale cryo-imaging unveils SARS-CoV-2 assembly and egress	Since the outbreak of the SARS-CoV-2 pandemic, there have been intense structural studies on purified viral components and inactivated viruses. However, structural and ultrastructural evidence on how the SARS-CoV-2 infection progresses in the native cellular context is scarce, and there is a lack of comprehensive knowledge on the SARS-CoV-2 replicative cycle. To correlate cytopathic events induced by SARS-CoV-2 with virus replication processes in frozen-hydrated cells, we established a unique multi-modal, multi-scale cryo-correlative platform to image SARS-CoV-2 infection in Vero cells. This platform combines serial cryoFIB/SEM volume imaging and soft X-ray cryo-tomography with cell lamellae-based cryo-electron tomography (cryoET) and subtomogram averaging. Here we report critical SARS-CoV-2 structural events – e.g. viral RNA transport portals, virus assembly intermediates, virus egress pathway, and native virus spike structures, in the context of whole-cell volumes revealing drastic cytppathic changes. This integrated approach allows a holistic view of SARS-CoV-2 infection, from the whole cell to individual molecules	['SDG03']
82971910	Editorial introduction: psychosocial welfare: contributions to an emerging field		['SDG03']
82975604	Towards a global paradigm for research in early childhood education	Early years education is now a global activity, as school systems expand and diverse programmes become established in countries throughout the world.  We inherit a rich legacy of theories, methodologies and evidence, from the vision of early childhood pioneers to the latest empirical research.  I want to step back from particular initiatives and research evaluations to consider the underlying images of the child that inform early childhood research and practice.  What would be an appropriate child development paradigm for promoting quality early years education in a global context? I question the adequacy of much theory and research to encompass global childhoods, especially the dangers inherent in current knowledge-imbalances.  I ask about the way child development is conceptualised within early childhood work, and the potential of a sociocultural perspective.  Finally, I ask about the status of young children themselves within early education research and practice; whether they are viewed as subjects in a child development project, as participants in a process or as consumers of a service.  For each theme,  I will argue that we are witnessing a paradigm shift which takes us beyond idealisations about normal development, children's nature and their needs.  An alternative paradigm emphasises the plurality of pathways through childhood, the respects in which early development and education is a sociocultural process, and the status of children as active participants, with their own perspective on issues in their lives	['SDG04']
595560147	Single Cell Cryo-Soft X-ray Tomography Shows That Each Chlamydia Trachomatis Inclusion Is a Unique Community of Bacteria	Chlamydiae are strict intracellular pathogens residing within a specialised membrane-bound compartment called the inclusion. Therefore, each infected cell can, be considered as a single entity where bacteria form a community within the inclusion. It remains unclear as to how the population of bacteria within the inclusion influences individual bacterium. The life cycle of Chlamydia involves transitioning between the invasive elementary bodies (EBs) and replicative reticulate bodies (RBs). We have used cryo-soft X-ray tomography to observe individual inclusions, an approach that combines 40 nm spatial resolution and large volume imaging (up to 16 µm). Using semi-automated segmentation pipeline, we considered each inclusion as an individual bacterial niche. Within each inclusion, we identifyed and classified different forms of the bacteria and confirmed the recent finding that RBs have a variety of volumes (small, large and abnormal). We demonstrate that the proportions of these different RB forms depend on the bacterial concentration in the inclusion. We conclude that each inclusion operates as an autonomous community that influences the characteristics of individual bacteria within the inclusion	['SDG03']
82906852	Exploring the potential of online communities for distance tutors	As the name implies, distance tutors commonly work away from campus and rarely have an opportunity for ongoing support and informal development such as that enjoyed by campus based staff. In this context we believe there is much potential in making provision for the development of online communities. This Chapter describes four case studies of the establishment and evaluation of online communities of practice at the Open University (UK). Communities of practice are in use both as a central part of course related professional development, and also for wider pedagogical issues. Platforms in use include online conferences which support online discussion, and new wiki environments which also offer the potential for extending the use of communities of practice to the development and sharing of resources. We describe the variety of ways in which communities of practice are in use, the major factors which contribute to their success, and the social and institutional challenges to sharing and developing resources within a community	['SDG04', 'SDG09']
82974453	Creative disturbances in urban space	Inattention or indifference is a necessary means of navigation in the city to avoid being overwhelmed by ambient noise and temporal acceleration. But paradoxically, it is also a means by which we have come to ignore the ethical, the slow, the serendipitous and un-reciprocated gift. In response, industrialised space has become marked by protest as part of a repertoire of tactics to catch the eye, the attention of the passer-by, to offer alternative thoughts on the use of space and the power relations that underpin it; or simply to reinforce that someone ‘was here’, to not be submerged into urban homogeneity, to be recognised as existing. Adding to work on urban practices such as graffiti and place hacking, this essay examines the use of craft, in particular, yarn bombing, as a means to redefine and reappropriate urban space. I would like to argue that there are two kinds of disturbances on display in yarn bombing’s creative intervention. First, it is the result of seemingly unproductive work, for which nothing is paid. It is a gift to the city for which no reciprocity is asked, undermining a system of exchange that demands something in return. Second, it is assumed ‘women’s work’, that is, normally practiced in the domestic space of home, but now carried out and on display in public space raising at times uncomfortable, and humorous, contradictions in the marrying of the feminine with the activist	['SDG11', 'SDG05']
83955476	Innovation vs. Heritage: a Requirements Game to Encourage Creativity in Government Agencies' Legacy Systems Replacement Projects.	The replacement of legacy systems in government agencies is a challenging and complex process. Legacy software features and the business practices they support tend to be reproduced in replacement applications, because practitioners are averse to the risks associated with business process change. As a result, opportunities to introduce efficiencies and innovation with new technologies are missed. Since legacy replication occurs prominently during the requirements phase of legacy replacement projects, an online role-playing game (PROVO) was designed to promote creativity during the analysis and critique of business requirements stemming from legacy systems. The game was evaluated by a small group of practitioners from a municipal organization in the United States. The findings of the evaluation session are discussed and used to inform changes to PROVO’s design	['SDG16', 'SDG09']
161883113	Tips for nursing students who are starting their studies	Well, you’ve made it! You’ve started at university to begin your journey to becoming a registered nurse. Some of you might be coming straight from school or college, whilst others from different walks of life. Whatever route you’ve taken, it’s likely to have taken a few years’ of work to get to this point, to achieve the entry requirements and get through recruitment and selection. You might have had some doubts along the way about whether you’d make it but you have! And now you are here with your nursing degree programme stretching out ahead of you. It’s quite some time since I was in your position but I can still vividly remember those first few weeks, when everything felt so new and unfamiliar and, if I’m honest, a little overwhelming. And yet, almost 40 years later, I still look back on my student days as being a formative and crucial foundation for my subsequent clinical and academic career.So, as you start out on your university education, what are some of the key things for you to think about	['SDG04']
82903944	Osmium isotope evidence for the regulation of atmospheric CO2 by continental weathering	The long-term stability of Earth's climate throughout the Phanerozoic stands in marked contrast to the dramatic fluctuations that have taken place on time scales as short as a few years, reflecting the high efficiency of longer-term climate regulation through negative feedbacks. A fundamental mechanism is thought to involve control of CO2 in the ocean- atmosphere system through continental weathering, although unambiguous, high-resolution data supporting this hypothesis have hitherto not been available. Organic-rich mud rocks from Yorkshire, England, which were deposited during the Toarcian oceanic anoxic event (ca. 181 Ma, Early Jurassic), contain evidence of an exceptionally large excursion in the 187Os/188Os ratio of contemporaneous seawater, from 0.4 to 1.0. The most likely explanation for this excursion is that it resulted from a transient increase in global continental weathering rates of 400%–800%. The Os isotope excursion coincided with a well-documented global 13C excursion of –6 that affected all the major biospheric reservoirs of the time. Higher mean global temperatures caused global chemical weathering rates to increase substantially, while, in turn, chemical weathering was very effective in reducing the elevated levels of atmospheric CO2 and the high temperatures to preexcursion levels	['SDG11', 'SDG13']
82981686	Entrepreneurial Marketing in Online Businesses: The Case of Ethnic Minority Entrepreneurs in the UK	PurposeMany countries are seeing unprecedented levels of migration, raising questions about the economic contribution of individuals that settle in host countries.  We explore the operation of online businesses by ethnic minority entrepreneurs.  We apply an entrepreneurial marketing lens to explore how such entrepreneurs draw on the resources to market their businesses.  We also consider if online businesses offer such entrepreneurs the opportunity to break out of the highly competitive sectors with which they are traditionally associated.Design/methodology/approachKey informant interviews are undertaken with 22 entrepreneurs operating online businesses in the UK and augmented by complementary sources of data such as their web sites and press coverage.  FindingsUse of an entrepreneurial marketing perspective demonstrates that marketing in such businesses is not haphazard or chaotic.  Rather it reflects the emergent and flexible use of resources.  The affordances of online businesses appear to offer opportunities for break out, but the reliance on incremental experimentation and copying others results in highly homogeneous approaches to marketing.  We also provide empirical evidence of the link between visa status and entrepreneurial choices.Originality/value Despite the popularity of online businesses, previous studies have not explored them as an opportunity for ethnic minority entrepreneurs.  Our study moves the consideration of break out from market-entry to the ongoing marketing activities that sustain a business.  It also demonstrates how the domains of ethnic minority entrepreneurship and entrepreneurial marketing can be brought together via a focus on resources.  Finally, it enriches entrepreneurial marketing by evidencing connections with notions of effectuation and entrepreneur-venture fit	['SDG10', 'SDG08', 'SDG09']
551547524	Bringing the Resources of Citizens into Public Governance: Innovation through Co-production to Improve Public Services and Outcomes		['SDG16']
82980524	Children, money and work: transitions to adulthood	In this paper we scrutinise how ideas about children’s development and obligations in families affect the ways in which we understand the role of money and work in the transition to adult life. We seek to explore ways in which understandings of appropriate activities for young people and the expected obligations of parents towards their children are mediated by the contexts in which the children and their families live. The aim is to understand how young people from a range of backgrounds represent and experience work and the management of money within their families	['SDG08']
161883075	Experimental investigation of the implications of model granularity for design process simulation	Determining a suitable level of description, or granularity, for a product or process model is not straightforward, especially since granularity can manifest in multiple ways, but it is important to capture important elements in the model without building models that are too large to understand. This article investigates the implications of model granularity choices by simulating the design process of a diesel engine on different levels of detail, comparing the results and exploring ways to account for the differences. It uses two Design Structure Matrix (DSM) models for change prediction in a diesel engine at different levels of granularity to run simulations of the design process. Changes are a major source of rework and lead to frequent rescheduling of design tasks. The incremental nature of product development as well as design changes and their propagation complicate design process planning further. Process simulation may provide support in such contexts when it is based on an appropriate description of the product. The paper shows that while coarse models can give an indication of likely process behaviour, they miss potentially significant iteration loops	['SDG12', 'SDG09']
82924140	Application of pulsed-excitation fluorescence imager for daylight detection of sparse life in tests in the Atacama Desert	A daylight fluorescence imager was deployed on an autonomous rover, Zoë, to detect life on the surface and shallow subsurface in regions of the Atacama Desert in Chile during field tests between 2003 and 2005. In situ fluorescent measurements were acquired from naturally fluorescing biomolecules such as chlorophyll and from specific fluorescent probes sprayed on the samples, targeting each of the four biological macromolecule classes: DNA, protein, lipid, and carbohydrate. RGB context images were also acquired. Preparatory reagents were applied to enhance the dye probe penetration and fluorescence intensity of chlorophyll. Fluorescence imager data sets from 257 samples were returned to the Life in the Atacama science team. A variety of visible life forms, such as lichens, were detected, and several of the dye probes produced signals from nonphotosynthetic microorganisms	['SDG15', 'SDG09']
